keyword,title,price,raw_price,rating,reviews,platform,position,delivery,link,thumbnail
Smart Phone,Acerpure Acerone Liquid Smartphone,8795.0,"₹8,795",,,Amazon.in,29,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTA5DDiDhLKP5Irf_FH2iiRjbYZjAheY_p8VZFRspyfUZQwjNNnNzfKbDBvbevAKalw-Kd6FpY9dUSA4SAa7ds57TnY7Wb1_w
Smart Phone,Redmi 14c 5g,10894.0,"₹10,894",4.7,324.0,Tata Neu,30,Free delivery by Sat,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTSKmpyDA1H7QU_riXZpHP2ByQ9F5gmLukBzRCVuubhBoXVUazJDOR-5zffJdSbYQif-3L2QXIfmns7V8lLPx2EKf_sBgD6-JJwJf-DsVUbIu1-t-46D5vN4Q
Smart Phone,Nothing Phone Pro 5G,49999.0,"₹49,999",4.8,128.0,Reliance Digital,31,Free delivery by Sat,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTb8FPcBIWsAHGtNglccWB7dUQkhMhUhHETWTw2HHlwKILNLsYpr3ZHxo8Lh7Sv1nokxqIcjcTz7lwLBzEdmt1CRlJ1Rf9ba3sZhVUpglcIb0nBbkmNk79srw
Smart Phone,Itel Zeno 200 4g,9999.0,"₹9,999",,,Amazon.in,32,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRiZl3Qira2KvOc_qfcbz5lTbHRRmWnSff4rVo9pUPf93zPB6_GevKgq1yf_L9LIr0bbqds1d_EFZ6dxrjvoDkkvX1yB9wZW__cEfoxO9Rcnp9Ago6hFZle
Smart Phone,Samsung Galaxy M47 5G Smartphone,33499.0,"₹33,499",,,Samsung.com,33,Free delivery by Sat,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcShWbvMqOqsaqgRr4SnZDoMTfb7Sr6flTcWu9dzsWBVo14J07VKaI1q3eJ7HXi5AQ5xkZ1m5h88tANFZJVYrg0aiJV1ik85
Smart Phone,Oppo Reno15 5G,45999.0,"₹45,999",4.8,7.0,cainid.in,34,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQQ12FD7j2lMPA3FtFCRhGu5U2Yj-U0G9wQ91xoBq4Rda8GxuTCYkiGR06pWnDPN1xWUKaUWhu5lVjUaF4NoeVTzAbY5a2U86OaMa2E6kdRnAa7u5EJrX29
Smart Phone,Oppo Reno14 5G,39900.0,"₹39,900",5.0,15.0,Amazon.in,35,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSuzyVJ2fvnmQALmb03T8_-2nWrgB-UZUzHyRBCABEqExSp0wh54MCUj-2IttqbI4IAp043dIm9BkfWI2Go_NX0E36wbx7Klj5o6ayAIUZqi8w2lCVEJXPIQQ
Smart Phone,Redmi 15C 5G Mobile Phone,20499.0,"₹20,499",,,Mi.com,36,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTvOsgcSk3K48IcwwIiOclU1wJSebOvxfzIxiZUqxcT1Hs-1VI4hALycRH1bHeePiRwEGGKo3lt856glAsDdSwhD31q9pgTg7Iru67HRxH-GnTGfkK96itlhw
Smart Phone,OnePlus Nord 6 5G,46990.0,"₹46,990",4.5,19.0,Nuevo Gadgets,37,Free delivery by Wed,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQIgM-WuNrZyVDVxSVr0UQJyz128jGN6zzDCaEZw6J5eZhvuOVK0MPyv0ohzAaqMAqwh71nuOcZ629HflApEPJJotQqsvWM
Smart Phone,Samsung Galaxy S25 5G,65799.0,"₹65,799",,,Amazon.in,38,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRdt4j8l7shYixFHWrdFBm9CS9lAjnaukymUA6Q0t3W58HBURMSEOyU_K4Opdm7pte9Ugdvl81hnYdRbTIjMIBWlQgzdbc-jKnoxSx7fD8X0qguthObHLLI
Smart Phone,Nothing Phone Lite 5G,27999.0,"₹27,999",4.0,2.0,Reliance Digital,39,Free delivery by Sat,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRf8uWJ1IoiG0q3wm_5V3TvshhAW7ucs27nkPMBiBgtzd8vs2h_MyorquiLtS8ZlaiCWZlLHgjb5RN2GcyB32AwY7Nm_848Cif69H0FzntpEKXJ-2LuzZew-A
Smart Phone,Samsung Galaxy A54 5G Smartphone,38999.0,"₹38,999",5.0,9.0,SS Mobile,40,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSjX2PmfUyLcRWEqdN3duYbf4ZyZZtd72kqh-4CTMR-4gOsa9_fSDJNMqi2_1K92OZpAY7fpDgdlcu3pMmYZzctPs1eAUcmfA
Smart Phone,Nothing Phone 3 5G Smarter,49999.0,"₹49,999",3.0,1.0,Amazon.in,1,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTAK3lm55LCDbn_fS43TNjDmTkfA-Fd9BT4M9HRyDYBIC-oSO-aQZFUYKCABwhTwaGAM4PXYxf2
Smart Phone,Motorola Edge 50 Ultra 5G,34999.0,"₹34,999",4.8,368.0,Motorola India,2,Free delivery by Mon,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTogtvPWGdmtqNDLVwiiUUM9l2WKIYIr2vr5R6-pZWbJ5Wp5vY5yYMePO_vOKjfOoQwfR3pC8Nf
Smart Phone,Samsung Galaxy A17 5G Smartphone,18999.0,"₹18,999",4.4,11000.0,Samsung.com,3,Free delivery by Sat,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSI8aJdzyMT4HUJrCckYhIla171POfwKSmv2O6EqlQadIC-TN_hmKaRGgoJB2btAGbEMh2z2B8
Smart Phone,Redmi 15 5G,18699.0,"₹18,699",,,Zepto,4,Free next-day delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQdTGU1auFrfKCDgukFfEdSjIJYPWU7qgzQHVKyTqFBR-YcZ8iDA-dek6MMtY49eGWtNqeij_8i
Smart Phone,Realme 15 5G,29999.0,"₹29,999",5.0,2.0,Reliance Digital,5,Free delivery by Sat,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSYe3ewZY3Tbfxfwm2QqbvJgLoOsnestC3O3ZkIoU6MK8orutO2wo97d8q_1AL8dUlBCirP_yh1
Smart Phone,Oppo Reno 16c 5G,45988.0,"₹45,988",,,Amazon.in,6,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS88uQtPB8nygWcL4kDEkAl-Pccas0dLgOU-igMqGbPt1NM0Pee-JHEZKJCiiEa70eE0UFLt7_t
Smart Phone,Apple iPhone 17,82900.0,"₹82,900",4.5,8000.0,Apple,7,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRwoZpx33DSVxMF6gdf2jqM41DEDea7VwXySVG8hVnUldgzV9xlqYSE5_wkhbuLIxxB_SvFmuuDRIk
Smart Phone,Samsung Galaxy A06 5G,15499.0,"₹15,499",4.5,39.0,Samsung.com,8,Free delivery by Sat,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ2dsIwWiCh2crOtCAnkzhZ2fHpS93eQiFjhUUA8mQDARfH2BI6lRq2Q7rAjwHgaAnk1uvf5M0
Smart Phone,OnePlus 15R,66999.0,"₹66,999",4.6,322.0,Amazon.in,9,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTpSEGKfkfzVvkQfvPRJealU4YrEti6SOkhBN8E5YjvPgx-4RwQ0BFtnALVPMoWF5RvRIjWLAZB
Smart Phone,Google Pixel 10a 5G,55999.0,"₹55,999",4.6,1300.0,Google Store,10,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSTSrBARKR1Xg0M4a7ClNhvFyWteTnYhzjTYSTp6ui4x2eRMRi_ZePP4QlxRXbkUWREw4D2obA
Smart Phone,iQOO Z11x 5G,27499.0,"₹27,499",4.9,75.0,Fliptwirls,11,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSfVPjP5VFMaR8PjWKQnVJu9XXaoj8kJYtgZ4-REM0C6dQVkNPm_p1FkWGI6VPLqfZfVIOXrGl6
Smart Phone,iQOO Z10 Lite 5G,16999.0,"₹16,999",4.8,57.0,Amazon.in,12,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRhxbANr1VAVdPOdv2hAbRGhF8cCf8IawGDajTiD0QkWVmd3z1nEiy0NSqJ2EXStdtFWUym310M
Smart Phone,Samsung Galaxy A27 5G Smartphone,31999.0,"₹31,999",4.7,1100.0,Samsung.com,13,Free delivery by Sat,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSZkWBHwrpXWN7SeVrAzV6BHE_uLBbLaPadzNMrRJMaPERCIbDNNFEI81O1cMq3n1Nq-eFZslc
Smart Phone,Apple iPhone 17 Pro,134900.0,"₹1,34,900",4.6,11000.0,Apple,14,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTC8wG-oudnnDHkSTRMUMurQir7RV3SmC2Rr32XmrfkfjvNGCk02aKRBw7KRRaMtMtYwCG9JiRbSDA
Smart Phone,Realme P3x 5g,13999.0,"₹13,999",,,Reliance Digital,15,Free delivery by Sat,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRqDfFD7DtOhuVJicx4cHdUIDCID3licdn_uvJuM_mbpoWM0b9i13Q8iKtRyvUmlD9BE0dUGCzx
Smart Phone,Tecno POP X 5G Fast Charger,15999.0,"₹15,999",,,Amazon.in,16,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRElHh6EgPMgR5i4D4YNoaaZREjgluHo6fWQiAQMeFg1ZwrzDoELggx3PtdRM5n4SzzARBThK8wgw
Smart Phone,Redmi 15C 5G Battery,14999.0,"₹14,999",4.4,34.0,bigbasket.com,17,Free 10 min delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ4S-XhlDXWbBAjKgSc8bN82T6KpZf_TH1m7Wrxefdl6hk898Kl
Smart Phone,Realme Narzo Power 5G,28199.0,"₹28,199",,,Zepto,18,Free next-day delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRzM_zNU107UdGfXQfsyYD2e_kmMVqMUH7JOKmDl548vLteBnaI
Smart Phone,LAVA Bold N2 Lite Android Mobile,8999.0,"₹8,999",,,Amazon.in,19,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR-LqUoVmxvMelqAI8waPTe1jvIsSpAKHQNhn9uu8RbvUtm1u2kHLY5-6E1crigTKG3liDHb10
Smart Phone,Samsung Galaxy M17e 5G Smartphone,15499.0,"₹15,499",4.2,15.0,Samsung.com,20,Free delivery by Sat,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRfbMP0nzHuInbOFWDsIBXxuWQm-uNLHCbRIMTHxdogLN2QkwvawS2uuMv0WV8YlVnTVavMjtlY
Smart Phone,OnePlus Nord 6 5G,46999.0,"₹46,999",4.5,19.0,Reliance Digital,21,Free delivery by Sat,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR9-UjqtpU5kNIuD-9N5dBv7RvueGLHsvVxdEM-yipqmC7bvIfIghFd4Sf2owqHCop4pgKGmOuH
Smart Phone,Apple iPhone 16,69900.0,"₹69,900",4.7,1500.0,Apple,22,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRCJuJKOkLzvY5UBd4mAqW1qJ2a2_MEM0ahQqHlXHFZtRMwryIERYZ8fpN8H3m0-OmZhoutM5-XB94
Smart Phone,Nothing Phone 4a 5G,35467.0,"₹35,467",4.3,1000.0,Amazon.in,23,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRum-i1Q6jrE1rGz1VrwJ4XMb4HzTXEoAm7qd5oEHBxOyke09Czs1F4_LJSFw
Smart Phone,Samsung Galaxy S25 5G,63000.0,"₹63,000",4.7,58000.0,Digihaat,24,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRPnIujW-a8xMKZni2IWYzNyeAwJmp46zP9-8goynmxDl0p__oWK9TfuqKhRHaA1e7ys4wZFOPO
Smart Phone,Samsung Galaxy Z Fold8 5G,199999.0,"₹1,99,999 now",4.9,13000.0,Samsung.com,25,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQJYoBnOVrl0z16Gk-H3Oj9L4cyPnSW7BsulOMo-tX6bGyQAMNzaejMKgtBOG77wGlXA9EUa9E
Smart Phone,Google Pixel 8,37699.0,"₹37,699",4.4,2500.0,Amazon.in,26,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSnTRtM0bT3tfBC-P0zGeafn-mz8lE6xpLy8-uAYY9ENsJ4aVGK
Smart Phone,Nothing Phone Pro 5G,49999.0,"₹49,999",4.8,128.0,Vijay Sales,27,Free next-day delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSWYy5FxgFF11nTUSkPHyP08cFLkHYuQY1YfbTvz9_zP62KDrKrrHlfE1fQviPxuAxTdpHI8FW8
Smart Phone,Apple iPhone 17 Pro Max,149900.0,"₹1,49,900",4.5,25000.0,Reliance Digital,28,Free delivery by Sat,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTg4_GAlpmqn1Llq0ECwrcBQ9W5vEwqAGp_qAhX4WfdatAufRolLyRoP13P-OKpdU27A7h0tLA
Smart Phone,Apple iPhone 17 256GB Black,82900.0,"₹82,900",4.8,53.0,Apple,29,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQHBhg9OKdmPHhmoODkvUOMHbGuX2XWVCDc27_pL6DKCG2sdDV7zyXwzjcyVXFrBODYHJanos3qFg
Smart Phone,Motorola Edge 60 Pro 256GB Pantone Shadow,33799.0,"₹33,799",4.4,85.0,Amazon.in,30,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSRJPu_XKi9It01xznAVgQlcghCDbcb13DfnbdRV7KpZAs-3y87ZMNgpdpIvfE
Smart Phone,Samsung Galaxy Z Fold7 5G,186999.0,"₹1,86,999",4.7,26000.0,Samsung.com,31,Free delivery by Sat,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ_pPwKeWZfaBfbQj4tq3C0MAGI8rSjdC1f0pnY-phh6Nk0hy0rxTqnj2C0c5M2Hw57gM5R74o
Smart Phone,Oppo A6x 5G,16499.0,"₹16,499",,,cayroshop.com,32,Free delivery by Sat,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSH9Biqpbw9VuWQPimHy8HVZiG-XJOoXfKMmhigcNq-D7sDnx2_qZfX49y2CQjYqtOL2iu3bj4
Smart Phone,Samsung Galaxy A36 5G,31390.0,"₹31,390",4.7,18000.0,Amazon.in,33,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQOIkpEBgynzhdUh9MxRdFtRYksjTFFrPC2DEpvfdjHpXJM9ME9LnijkUnHDe4ICPyX4Com95t9
Smart Phone,Infinix Note 60 Pro,39999.0,"₹39,999",4.9,639.0,Digihaat,34,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRz1Rn_dJ8xrEd5C-nVT03jvehbZOU1tNnRtEgCAfoLir8LjB_Af8-VPQ7853EQuyYtIhg-NcYU
Smart Phone,Samsung Galaxy S24 Ultra 5g Mobile Phone,119999.0,"₹1,19,999",4.7,82000.0,Reliance Digital,35,Free delivery by Sat,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ_pQkrqwlqa_i_q-dGYpQ6pfmnAAjNTDQmYpgN96Obs9TZS-BmCIDlzh_m2ya0MbvNPP_Jl-Jx
Smart Phone,Google Pixel 10 5G,66200.0,"₹66,200",,,Amazon.in,36,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRd_A9CKcjSB1YYvSnJ7w3Yk6mK5GTSYbUDCwyvq9SarFhV4nmnzun92vjoBQxUHEwCny5eLXQh
Smart Phone,Apple iPhone 16 Plus,89900.0,"₹89,900",4.6,5100.0,Apple,37,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRcEaaYobdaIfGZyxNrViO-l10_OjuMv-EciKSAQH5sPLDs7OHfkoh4qsrWETLmwk8s_az5QVjidg
Smart Phone,AI+ Nova 5G,12499.0,"₹12,499",5.0,1.0,addmecart,38,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR6m4nnDVS7cq4U4u4LlqZ8DdevGkI9kWLSZ_eeQnOBQhjOQbojDLhexTc1Xrriuk6tqZPasR7H
Smart Phone,Samsung Galaxy S26 Ultra 5G,124999.0,"₹1,24,999",4.8,55000.0,Amazon.in,39,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSSmHL2q9Hkz3c6WbZcgFY2YyzVTrT_v6T_0tk9bgtj6kdIyek6FInCllTWpJ9KSwCir6Y6aKxD
Smart Phone,OnePlus Nord 6 256GB Quick Silver,46999.0,"₹46,999",,,Reliance Digital,40,Free delivery by Sat,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRaUGqEM_5M581DpoCBn6DSH13rx9kQXCSPE3xFUqliGy-4IiMlGl1kFKm-9zRmRT6A0CwR3KFQ
Tv,LG Ultra HD 4K Led Smart Webos TV 2026 Edition Nano Detail Enhancer,33990.0,"₹33,990",4.3,17.0,LG Electronics India,1,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR3Ts_Zve0_-H_FW9U_OUXVmt9IWgSArxjNevs6nrY2u26CPSh1j_NLtfjQxXAr98zgWdNtuJTOlZ7NcphM9msltPYLhP6dVw
Tv,TCL V4C Series 32 inches HD Smart QLED Google TV,16490.0,"₹16,490",4.9,619.0,Reliance Digital,2,Free delivery by Sat,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQJTBfZm2LXOSopaZCx9QSmBmD_jaKFqsBmtobQo4jPoQZt68FOnypyiwLMOeFj2eXiWf5iu8Yb19In80gHHUL9EKMtMPQxJ2hYaRoIQ24--HIosAjhOtOj7Q
Tv,Xiaomi 108 cm A Full HD Smart Google LED TV L43MB-AFIN,21999.0,"₹21,999",5.0,1.0,Mi.com,3,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSUkHnSwrN_JYJNYiX2_J6iVfFc_qsEclw6J0RbidFz5aTYtwmQ4IBxWNRl8EH8aa06LkcDjw08Nwjshm6gspKv4y4bYUSe8GQbzYE325OJPEUQphz8EsZBYA
Tv,Philips 6100 Series 80 cm HD Smart LED Google TV,15999.0,"₹15,999",3.9,23.0,Amazon.in,4,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQGjnwZ_f5QCtPdHE9LSceAe6i2Gsel36EsMW0YIt6SRFdMir9IOM1vHtfR_O6Er37NvBbYrfnW1ZSxAtTL3tN1cNY1oNE_fxPKPue6HQBHtLcMI-yT8XrI
Tv,Samsung Vision AI Smart TV,104990.0,"₹1,04,990",,,Flipkart,5,Free delivery by Wed,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRP6Pz5ukyT2i-tz91BpF7jtGvVG2XXnGx3zLtuXEE_Ttodo87nPZ_FKaQhP9iGlkiin3_XMLGpZL4wY34ys2wQisOMn_NsIQlxI4p6sCKw
Tv,Sony BRAVIA 5 4K Ultra HD Smart Mini LED Google TV,109737.0,"₹1,09,737",,,IndiaMART,6,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRbBq9m3ChGRMe_JsfBRcwyNmNf6_2Olfu8yJacTFsSmhlnX4tXxCMnAwU0yw4eYTNNnp24Hz1eb-TNFwHvkugfQei3yqc_L47ezYZv1q3_lBpWfoSczDsK
Tv,VW Spectra Series 101 cm Smart QLED Android TV,14590.0,"₹14,590",,,EMI Snapmint,7,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRgl6eN2o88NIjS3tldD2PLsEJSmDVtwb54-urN0s2YVfeVU8IZq2aoIjh2C16ehY8mQFvvj3-bpciS8_wPvTqLkzemCl9uqKCb2MFQf4DAGBYDesry2RT7
Tv,Onida 108 cm 4K Smart LED Fire TV,24199.0,"₹24,199",,,Amazon.in,8,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRBRUg1hsAalGesddhgB1U49e4J2VEsdvcv3HhrmN2FG8SGn4SNcmsFovPI431eih4CglfmVNDBrIIdZapv5kt2Xxnnt6k5pOQeX9jCvBTQy6h4GYejnjVo
Tv,VW OptimaX Series Full HD Smart QLED Android TV,13699.0,"₹13,699",,,Reliance Digital,9,Free delivery by Sat,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSqXaFA4M8aTVHWxXt40qpBY0mxe7wxVRT2NNuR6fnlJyiVgcJeG9MQ4kC18Gfv9lX-plTy61g9sWX6JZXWUovjUVKH3tqFl3C6_WeU7EuJpwY33j9L-uSk
Tv,Xiaomi FX Pro QLED 4K Smart Fire TV,28999.0,"₹28,999",,,Mi.com,10,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTpWhRQkU_4hZJ_bTvbc5gLBycW8eJmvkhIwkV-zHV2xd6zxhuKXDWFWNB1A14QrqYvTensO59jj0PKOpxOZ7FjTrwzgGv3j6drLtNogdbcUNeD5USiTEQI
Tv,Acerpure Nitro 189.2 cm 75 Inch Qled Ultra Hd 4k Smart Google TV,53999.0,"₹53,999",,,Flipkart,11,Free delivery by Tue,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQdkysRMkPKg6nWmsUncvoMLYrBdOjwA0F26j4cHILgd1GZ8TZkE0r_7rEfJABBo9QDovhWDYan5JGH0evEdb23kK8m9uZ0Suu3EWbz7Z5Zo1pnuik-otdg
Tv,Hisense 55 Inches 4K Ultra HD Smart QLED TV,54990.0,"₹54,990",,,Amazon.in,12,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRmvj8YDAmXGrymYAVj3WVdcJJHsLGBpScHl6cuhEqb3q5SxKClskkaiv0W7DfGUm5jscaN0z6ZHKbP93UUQ-LoyxX_chSuacAbABhZsVlpkBaDkFM5CG9m6g
Tv,Foxsky 80 Cm 32 Inch HD Ready LED TV,7999.0,"₹7,999",,,foxskyindia.com,13,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTJ7l_TPuMEc7ilNteoCfEHI7Y2wplciI6R3sLx8syiCvt7oMBFIkmym6b4FLZdp6n92y4Ur719opWFblhH_1UyeGphArTcaOpSnRC9b5tDEz-In6DWJV9e1A
Tv,Samsung 65 Inches Crystal UHD 4K Smart TV,47990.0,"₹47,990",5.0,1.0,Samsung.com,14,Free delivery by Sat,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQIco5GLQfYXY-D0xqp8l0xJK8pnkTeq7rLpyFGaPmFLWBQuuLu237hlFTD_pG_6Zx6C2Bc1ibL9SuF8d194JEu54UZ6NGuFBh849YNENLmlLuVzJ_pxU45OA
Tv,"LG 32"" HD Smart LED TV",19790.0,"₹19,790",3.0,3.0,Reliance Digital,15,Free delivery by Sat,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTMI12cAQMB0Q3qCe3GqgAvrfKXuwG5wJbsl2bpYzgMOyYseNrbZCdUPu3wvqEc1C7qT09-ie1OGjw1pghY38u41GPKwkBEtiXNpKy8Eg_RufK8UafV1YUgZw
Tv,AKAI 43 Inch HD Ready Smart Google TV,34790.0,"₹34,790",,,Akai India,16,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRd0KsbBHZtd3OSWUiaVUbnS5nx2FayaxBgO4HsE9URDrA9zXVTSVJ4AB633elQ6d74KNGxgK8iYmmlkbIryp95OU6T9mIukFYYt7th1f6C3QiPKdu-MGUU
Tv,Lumio Vision 7 2026 4k Ultra HD Smart QLED Google TV,32999.0,"₹32,999",,,Amazon.in,17,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSg1WKL_wKaUkgPXpLU9G1nFTfk-D_sPACP2svprIVGzb8vuVFRLvTYDONeIvWGjzDrSHy1rEDm0qv_-mtwTdfm8dTqLr-Ls6gQpqO7IKHb8wcjTe4jGgF2
Tv,Compaq 109 cm 43 Inch Ultra Hd 4k Led Smart Android TV (2022),11999.0,"₹11,999",,,Flipkart,18,Free delivery by Tue,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTYQN6K7BcVT9KPu6BnXTnfp0fiS2R9yYk4I2mJ9iLNt8XyI7L86jEz8i6z-WCOlJZAMf4Ow2vKTMFmsFEOP5MJA9YCYI2Jx0ID_pfpGTxk4yl-xdolvfjA
Tv,32 Inch Smart Led TV,6600.0,"₹6,600",,,cppluscctvonline.com,19,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSYQ3NfDOquGN0bshehRJ_kZgVlI9cQ_JrxA7IUojOyh80old-NdzYJqwsyi0Mhox8A9X_n-KYM4R8RnuS5qx2CHMdTnCTkSmwP83Z0yQqd
Tv,TCL 4k Ultra Hd Smart QD-Mini Led Google Tv,55990.0,"₹55,990",4.8,3000.0,Reliance Digital,20,Free delivery by Sat,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQCNkHFhkTtnmJW_cqbOZuK2JJoFtLhiBvy89-ufQb7sLfCyG7ShyncyXUzbuVhB-yvFLzf2oaW4jdsjB3Aj4IIPvV-_VBQsvQ4fRrk3HQgY0xAFIzaHOGkwes
Tv,LG Q82 AI Series 4K Ultra Hd Smart Webos Mini Led TV,71999.0,"₹71,999",4.5,10.0,LG Electronics India,21,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT_kV23xBB2Ete5F1kv9WlKQCWQWliA52oSNIyjit2WqK8hw9eAJhmz1Cnwd8YiK_8r5hdnucm2HeMK8JKQWNLW4vt8yG8VNg
Tv,Haier H5E Series 4K Ultra HD Smart LED Google TV,30490.0,"₹30,490",,,Amazon.in,22,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTZnWn-uR1hlJZl6g7ZobEY8WCS98jjWM7dRD9aVGRr17klfzWDfrYcboz4BW1NJFMq2HPp5EWyXeuBL_o1EZriMrCOhK5k6u1-KWGfSFd43sJwjP3s0Q92
Tv,Haves 40 Inch FHD Smart Frameless LED TV,12409.0,"₹12,409",,,Haves Technology,23,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcStaNLINUV3WYU_8W4NlWb_0AoirWIad-joPWTCEWEkaD5z0yUoDsilUWdi6uhoJF0RqG5Y_c9U2pSD8BVbLFcX2Zy4oHi4JOw3QGRahI1RnXRA0tI-mXIq
